State,Mode,Year,Commute mode share (percent)
Vermont,Public transportation,2020,0.006045384
Vermont,"Taxi, motorcycle, or other",2020,0.057413414
Vermont,Worked at home,2020,0.182183689
Virginia,Drove alone,2020,0.665580291
Virginia,Carpool,2020,0.076602692
Virginia,Public transportation,2020,0.027253921
Virginia,"Taxi, motorcycle, or other",2020,0.03620764
Virginia,Worked at home,2020,0.194355456
Washington,Drove alone,2020,0.628210313
Washington,Carpool,2020,0.079074184
Washington,Public transportation,2020,0.035007677
Washington,"Taxi, motorcycle, or other",2020,0.049543719
Washington,Worked at home,2020,0.208164107
West Virginia,Drove alone,2020,0.793833946
West Virginia,Carpool,2020,0.068458825
West Virginia,Public transportation,2020,0.006068028
West Virginia,"Taxi, motorcycle, or other",2020,0.039396983
West Virginia,Worked at home,2020,0.092242218
Wisconsin,Drove alone,2020,0.746780073
Wisconsin,Carpool,2020,0.066328152
Wisconsin,Public transportation,2020,0.011429029
Wisconsin,"Taxi, motorcycle, or other",2020,0.03974567
Wisconsin,Worked at home,2020,0.135717075
Wyoming,Drove alone,2020,0.764088077
Wyoming,Carpool,2020,0.085414209
Wyoming,Public transportation,2020,0.00558508
Wyoming,"Taxi, motorcycle, or other",2020,0.056464153
Wyoming,Worked at home,2020,0.088448481
United States,Drove alone,2020,0.689573306
United States,Carpool,2020,0.078837182
United States,Public transportation,2020,0.032163143
United States,"Taxi, motorcycle, or other",2020,0.041274695
United States,Worked at home,2020,0.158151675
Alabama,Bicycle,2021,0.001006655
Alabama,Carpool,2021,0.076352935
Alabama,Drove alone,2021,0.805016928
Alabama,Public transportation,2021,0.002298683
Alabama,"Taxi, motorcycle, or other",2021,0.009658347
Alabama,Walked,2021,0.009264458
Alabama,Worked at home,2021,0.096401993
Alaska,Bicycle,2021,0.008526156
Alaska,Carpool,2021,0.110781865
Alaska,Drove alone,2021,0.661998412
Alaska,Public transportation,2021,0.008671554
Alaska,"Taxi, motorcycle, or other",2021,0.039149943
Alaska,Walked,2021,0.067749787
Alaska,Worked at home,2021,0.103122283
Arizona,Bicycle,2021,0.004061053
Arizona,Carpool,2021,0.088864222
Arizona,Drove alone,2021,0.65844538
Arizona,Public transportation,2021,0.009382705
Arizona,"Taxi, motorcycle, or other",2021,0.016149399
Arizona,Walked,2021,0.015651866
Arizona,Worked at home,2021,0.207445375
Arkansas,Bicycle,2021,0.000938133
Arkansas,Carpool,2021,0.088090452
Arkansas,Drove alone,2021,0.789156346
Arkansas,Public transportation,2021,0.001892322
Arkansas,"Taxi, motorcycle, or other",2021,0.009044916
Arkansas,Walked,2021,0.013482507
Arkansas,Worked at home,2021,0.097395324
California,Bicycle,2021,0.005963669
California,Carpool,2021,0.084022432
California,Drove alone,2021,0.636838236
California,Public transportation,2021,0.020679928
California,"Taxi, motorcycle, or other",2021,0.017202113
California,Walked,2021,0.021266862
California,Worked at home,2021,0.21402676
Colorado,Bicycle,2021,0.007751166
Colorado,Carpool,2021,0.070631983
Colorado,Drove alone,2021,0.636725744
Colorado,Public transportation,2021,0.013222027
Colorado,"Taxi, motorcycle, or other",2021,0.011592665
Colorado,Walked,2021,0.022602555
Colorado,Worked at home,2021,0.23747386
Connecticut,Bicycle,2021,0.001869311
Connecticut,Carpool,2021,0.073956699
Connecticut,Drove alone,2021,0.666047124
Connecticut,Public transportation,2021,0.024589454
Connecticut,"Taxi, motorcycle, or other",2021,0.013491086
Connecticut,Walked,2021,0.025325935
Connecticut,Worked at home,2021,0.19472039
Delaware,Bicycle,2021,0.003541721
Delaware,Carpool,2021,0.062715875
Delaware,Drove alone,2021,0.704769591
Delaware,Public transportation,2021,0.016261215
Delaware,"Taxi, motorcycle, or other",2021,0.014116445
Delaware,Walked,2021,0.013006779
Delaware,Worked at home,2021,0.185588375
District of Columbia,Bicycle,2021,0.021195764
District of Columbia,Carpool,2021,0.030483034
District of Columbia,Drove alone,2021,0.256145614
District of Columbia,Public transportation,2021,0.116184085
District of Columbia,"Taxi, motorcycle, or other",2021,0.025669923
District of Columbia,Walked,2021,0.067397672
District of Columbia,Worked at home,2021,0.482923908
Florida,Bicycle,2021,0.004392221
Florida,Carpool,2021,0.084707817
Florida,Drove alone,2021,0.704878159
Florida,Public transportation,2021,0.009748974
Florida,"Taxi, motorcycle, or other",2021,0.016934687
Florida,Walked,2021,0.012974629
Florida,Worked at home,2021,0.166363514
Georgia,Bicycle,2021,0.001454013
Georgia,Carpool,2021,0.08264913
Georgia,Drove alone,2021,0.700152728
Georgia,Public transportation,2021,0.007091626
Georgia,"Taxi, motorcycle, or other",2021,0.01492712
Georgia,Walked,2021,0.011896253
Georgia,Worked at home,2021,0.18182913
Hawaii,Bicycle,2021,0.007251147
Hawaii,Carpool,2021,0.13914961
Hawaii,Drove alone,2021,0.653451438
Hawaii,Public transportation,2021,0.032949558
Hawaii,"Taxi, motorcycle, or other",2021,0.019790679
Hawaii,Walked,2021,0.040143856
Hawaii,Worked at home,2021,0.107263713
Idaho,Bicycle,2021,0.00754101
Idaho,Carpool,2021,0.081979819
Idaho,Drove alone,2021,0.743577551
Idaho,Public transportation,2021,0.004792386
Idaho,"Taxi, motorcycle, or other",2021,0.01073481
Idaho,Walked,2021,0.018825545
Idaho,Worked at home,2021,0.132548879
Illinois,Bicycle,2021,0.005227345
Illinois,Carpool,2021,0.073638056
Illinois,Drove alone,2021,0.649458914
Illinois,Public transportation,2021,0.038303183
Illinois,"Taxi, motorcycle, or other",2021,0.014722055
Illinois,Walked,2021,0.026092376
Illinois,Worked at home,2021,0.19255807
Indiana,Bicycle,2021,0.003816463
Indiana,Carpool,2021,0.077680244
Indiana,Drove alone,2021,0.765840387
Indiana,Public transportation,2021,0.005582215
Indiana,"Taxi, motorcycle, or other",2021,0.008335786
Indiana,Walked,2021,0.020114866
Indiana,Worked at home,2021,0.11863004
Iowa,Bicycle,2021,0.003055811
Iowa,Carpool,2021,0.074608878
Iowa,Drove alone,2021,0.744195345
Iowa,Public transportation,2021,0.004865495
Iowa,"Taxi, motorcycle, or other",2021,0.010681799
Iowa,Walked,2021,0.028279314
Iowa,Worked at home,2021,0.134313359
Kansas,Bicycle,2021,0.002723156
Kansas,Carpool,2021,0.078754693
Kansas,Drove alone,2021,0.74426182
Kansas,Public transportation,2021,0.002660201
Kansas,"Taxi, motorcycle, or other",2021,0.011106673
Kansas,Walked,2021,0.022260912
Kansas,Worked at home,2021,0.138232543
Kentucky,Bicycle,2021,0.001507316
Kentucky,Carpool,2021,0.084245129
Kentucky,Drove alone,2021,0.764215553
Kentucky,Public transportation,2021,0.005348986
Kentucky,"Taxi, motorcycle, or other",2021,0.010043681
Kentucky,Walked,2021,0.020133732
Kentucky,Worked at home,2021,0.114505602
Louisiana,Bicycle,2021,0.003504296
Louisiana,Carpool,2021,0.082876905
Louisiana,Drove alone,2021,0.792795877
Louisiana,Public transportation,2021,0.007489169
Louisiana,"Taxi, motorcycle, or other",2021,0.01499587
Louisiana,Walked,2021,0.014286348
Louisiana,Worked at home,2021,0.084051535
Maine,Bicycle,2021,0.002878275
Maine,Carpool,2021,0.076895823
Maine,Drove alone,2021,0.692471213
Maine,Public transportation,2021,0.002576972
Maine,"Taxi, motorcycle, or other",2021,0.010161023
Maine,Walked,2021,0.03757807
Maine,Worked at home,2021,0.177438623
Maryland,Bicycle,2021,0.002224846
Maryland,Carpool,2021,0.069994358
Maryland,Drove alone,2021,0.622029416
Maryland,Public transportation,2021,0.029869484
Maryland,"Taxi, motorcycle, or other",2021,0.018132938
Maryland,Walked,2021,0.017547814
Maryland,Worked at home,2021,0.240201144
Massachusetts,Bicycle,2021,0.006352693
Massachusetts,Carpool,2021,0.062941553
Massachusetts,Drove alone,2021,0.594840021
Massachusetts,Public transportation,2021,0.045049698
Massachusetts,"Taxi, motorcycle, or other",2021,0.016697552
Massachusetts,Walked,2021,0.037016585
Massachusetts,Worked at home,2021,0.237101897
Michigan,Bicycle,2021,0.003082071
Michigan,Carpool,2021,0.072222966
Michigan,Drove alone,2021,0.724687142
Michigan,Public transportation,2021,0.008414163
Michigan,"Taxi, motorcycle, or other",2021,0.009719238
Michigan,Walked,2021,0.017994652
Michigan,Worked at home,2021,0.163879768
Minnesota,Bicycle,2021,0.004338165
Minnesota,Carpool,2021,0.07134968
Minnesota,Drove alone,2021,0.664519477
Minnesota,Public transportation,2021,0.013972151
Minnesota,"Taxi, motorcycle, or other",2021,0.011641797
Minnesota,Walked,2021,0.025136668
Minnesota,Worked at home,2021,0.209042062
Mississippi,Bicycle,2021,0.000493754
Mississippi,Carpool,2021,0.0779868
Mississippi,Drove alone,2021,0.830434174
Mississippi,Public transportation,2021,0.002346154
Mississippi,"Taxi, motorcycle, or other",2021,0.016032193
Mississippi,Walked,2021,0.010194374
Mississippi,Worked at home,2021,0.06251255
Missouri,Bicycle,2021,0.001381102
Missouri,Carpool,2021,0.075810757
Missouri,Drove alone,2021,0.739296205
Missouri,Public transportation,2021,0.00767355
Missouri,"Taxi, motorcycle, or other",2021,0.010337128
Missouri,Walked,2021,0.01843439
Missouri,Worked at home,2021,0.147066869
Montana,Bicycle,2021,0.012232047
Montana,Carpool,2021,0.086840842
Montana,Drove alone,2021,0.712509588
Montana,Public transportation,2021,0.004093289
Montana,"Taxi, motorcycle, or other",2021,0.008253524
Montana,Walked,2021,0.035632652
Montana,Worked at home,2021,0.140438058
Nebraska,Bicycle,2021,0.003050761
Nebraska,Carpool,2021,0.080103019
Nebraska,Drove alone,2021,0.749704925
Nebraska,Public transportation,2021,0.004216209
Nebraska,"Taxi, motorcycle, or other",2021,0.010705883
Nebraska,Walked,2021,0.02399318
Nebraska,Worked at home,2021,0.128226024
Nevada,Bicycle,2021,0.001959589
Nevada,Carpool,2021,0.102511959
Nevada,Drove alone,2021,0.704089307
Nevada,Public transportation,2021,0.019849196
Nevada,"Taxi, motorcycle, or other",2021,0.028735653
Nevada,Walked,2021,0.013115867
Nevada,Worked at home,2021,0.12973843
New Hampshire,Bicycle,2021,0.000754301
New Hampshire,Carpool,2021,0.069619398
New Hampshire,Drove alone,2021,0.699560378
New Hampshire,Public transportation,2021,0.003450962
New Hampshire,"Taxi, motorcycle, or other",2021,0.011605052
New Hampshire,Walked,2021,0.021581468
New Hampshire,Worked at home,2021,0.193428442
New Jersey,Bicycle,2021,0.002732327
New Jersey,Carpool,2021,0.071465915
New Jersey,Drove alone,2021,0.598581011
New Jersey,Public transportation,2021,0.058704938
New Jersey,"Taxi, motorcycle, or other",2021,0.023291378
New Jersey,Walked,2021,0.023794487
New Jersey,Worked at home,2021,0.221429944
New Mexico,Bicycle,2021,0.005857084
New Mexico,Carpool,2021,0.085174476
New Mexico,Drove alone,2021,0.722052339
New Mexico,Public transportation,2021,0.003658541
New Mexico,"Taxi, motorcycle, or other",2021,0.014656958
New Mexico,Walked,2021,0.016270819
New Mexico,Worked at home,2021,0.152329784
New York,Bicycle,2021,0.007623992
New York,Carpool,2021,0.059260036
New York,Drove alone,2021,0.492346067
New York,Public transportation,2021,0.172588848
New York,"Taxi, motorcycle, or other",2021,0.018833318
New York,Walked,2021,0.052928703
New York,Worked at home,2021,0.196419035
North Carolina,Bicycle,2021,0.001429509
North Carolina,Carpool,2021,0.0749546
North Carolina,Drove alone,2021,0.704000784
North Carolina,Public transportation,2021,0.005136167
North Carolina,"Taxi, motorcycle, or other",2021,0.012871719
North Carolina,Walked,2021,0.013866258
North Carolina,Worked at home,2021,0.187740962
North Dakota,Bicycle,2021,0.002339831
North Dakota,Carpool,2021,0.077199341
North Dakota,Drove alone,2021,0.78548199
North Dakota,Public transportation,2021,0.002664039
North Dakota,"Taxi, motorcycle, or other",2021,0.012681833
North Dakota,Walked,2021,0.030412775
North Dakota,Worked at home,2021,0.08922019
Ohio,Bicycle,2021,0.002510608
Ohio,Carpool,2021,0.072404179
Ohio,Drove alone,2021,0.738684878
Ohio,Public transportation,2021,0.00811132
Ohio,"Taxi, motorcycle, or other",2021,0.011449391
Ohio,Walked,2021,0.018360753
Ohio,Worked at home,2021,0.14847887
Oklahoma,Bicycle,2021,0.00201077
Oklahoma,Carpool,2021,0.086814882
Oklahoma,Drove alone,2021,0.771732188
Oklahoma,Public transportation,2021,0.001775138
Oklahoma,"Taxi, motorcycle, or other",2021,0.016041065
Oklahoma,Walked,2021,0.017594663
Oklahoma,Worked at home,2021,0.104031293
Oregon,Bicycle,2021,0.010683776
Oregon,Carpool,2021,0.078190336
Oregon,Drove alone,2021,0.625988153
Oregon,Public transportation,2021,0.016520057
Oregon,"Taxi, motorcycle, or other",2021,0.011879153
Oregon,Walked,2021,0.030189484
Oregon,Worked at home,2021,0.226549041
Pennsylvania,Bicycle,2021,0.003745352
Pennsylvania,Carpool,2021,0.070424776
Pennsylvania,Drove alone,2021,0.668492026
Pennsylvania,Public transportation,2021,0.027903566
Pennsylvania,"Taxi, motorcycle, or other",2021,0.013251012
Pennsylvania,Walked,2021,0.029349406
Pennsylvania,Worked at home,2021,0.186833862
Rhode Island,Bicycle,2021,0.002423615
Rhode Island,Carpool,2021,0.075664806
Rhode Island,Drove alone,2021,0.693290789
Rhode Island,Public transportation,2021,0.011536557
Rhode Island,"Taxi, motorcycle, or other",2021,0.015483372
Rhode Island,Walked,2021,0.026350246
Rhode Island,Worked at home,2021,0.175250615
South Carolina,Bicycle,2021,0.002341326
South Carolina,Carpool,2021,0.08110967
South Carolina,Drove alone,2021,0.765949691
South Carolina,Public transportation,2021,0.003175052
South Carolina,"Taxi, motorcycle, or other",2021,0.014210393
South Carolina,Walked,2021,0.016210042
South Carolina,Worked at home,2021,0.117003827
South Dakota,Bicycle,2021,0.00303407
South Dakota,Carpool,2021,0.077831088
South Dakota,Drove alone,2021,0.760905374
South Dakota,Public transportation,2021,0.0041898
South Dakota,"Taxi, motorcycle, or other",2021,0.011029923
South Dakota,Walked,2021,0.032162942
South Dakota,Worked at home,2021,0.110846802
Tennessee,Bicycle,2021,0.000995681
Tennessee,Carpool,2021,0.07500975
Tennessee,Drove alone,2021,0.758073593
Tennessee,Public transportation,2021,0.003560789
Tennessee,"Taxi, motorcycle, or other",2021,0.011148436
Tennessee,Walked,2021,0.011406042
Tennessee,Worked at home,2021,0.139805709
Texas,Bicycle,2021,0.002151908
Texas,Carpool,2021,0.091291953
Texas,Drove alone,2021,0.707233159
Texas,Public transportation,2021,0.007536591
Texas,"Taxi, motorcycle, or other",2021,0.015895604
Texas,Walked,2021,0.013203849
Texas,Worked at home,2021,0.162686935
Utah,Bicycle,2021,0.005733569
Utah,Carpool,2021,0.088333195
Utah,Drove alone,2021,0.663414972
Utah,Public transportation,2021,0.013312628
Utah,"Taxi, motorcycle, or other",2021,0.01013765
Utah,Walked,2021,0.018705867
Utah,Worked at home,2021,0.20036212
Vermont,Bicycle,2021,0.005428319
Vermont,Carpool,2021,0.073520173
Vermont,Drove alone,2021,0.671705651
Vermont,Public transportation,2021,0.005196548
Vermont,"Taxi, motorcycle, or other",2021,0.008999421
Vermont,Walked,2021,0.03928212
Vermont,Worked at home,2021,0.195867769
Virginia,Bicycle,2021,0.002489425
Virginia,Carpool,2021,0.070492105
Virginia,Drove alone,2021,0.655996765
Virginia,Public transportation,2021,0.014760141
Virginia,"Taxi, motorcycle, or other",2021,0.013101853
Virginia,Walked,2021,0.020264697
Virginia,Worked at home,2021,0.222895014
Washington,Bicycle,2021,0.00563471
Washington,Carpool,2021,0.070669004
Washington,Drove alone,2021,0.619770637
Washington,Public transportation,2021,0.021236278
Washington,"Taxi, motorcycle, or other",2021,0.012840236
Washington,Walked,2021,0.027890028
Washington,Worked at home,2021,0.241959109
West Virginia,Bicycle,2021,0.001862013
West Virginia,Carpool,2021,0.088454812
West Virginia,Drove alone,2021,0.771256569
West Virginia,Public transportation,2021,0.00357416
West Virginia,"Taxi, motorcycle, or other",2021,0.0113276
West Virginia,Walked,2021,0.021348821
West Virginia,Worked at home,2021,0.102176025
Wisconsin,Bicycle,2021,0.004766155
Wisconsin,Carpool,2021,0.065796233
Wisconsin,Drove alone,2021,0.733539738
Wisconsin,Public transportation,2021,0.008591845
Wisconsin,"Taxi, motorcycle, or other",2021,0.012089561
Wisconsin,Walked,2021,0.026746897
Wisconsin,Worked at home,2021,0.148469571
Wyoming,Bicycle,2021,0.007509837
Wyoming,Carpool,2021,0.092258169
Wyoming,Drove alone,2021,0.758941289
Wyoming,Public transportation,2021,0.007939978
Wyoming,"Taxi, motorcycle, or other",2021,0.010295175
Wyoming,Walked,2021,0.033565092
Wyoming,Worked at home,2021,0.089490459
Puerto Rico,Bicycle,2021,0.000874378
Puerto Rico,Carpool,2021,0.062528953
Puerto Rico,Drove alone,2021,0.817096704
Puerto Rico,Public transportation,2021,0.007497108
Puerto Rico,"Taxi, motorcycle, or other",2021,0.013064521
Puerto Rico,Walked,2021,0.024731742
Puerto Rico,Worked at home,2021,0.074206594
United States,Bicycle,2021,0.003992848
United States,Carpool,2021,0.07788237
United States,Drove alone,2021,0.678162705
United States,Public transportation,2021,0.024581856
